place	url	type	parent	latitude	longitude
Lynnwood, Rockingham County, Virginia	https://en.wikipedia.org/wiki/Lynnwood,_Rockingham_County,_Virginia	feature	Harrisonburg metropolitan area	38°18′36″N	78°46′18″W
Ottobine, Virginia	https://en.wikipedia.org/wiki/Ottobine,_Virginia	link	Harrisonburg metropolitan area	38°25′53″N	79°02′22″W
Rockingham, North Carolina	https://en.wikipedia.org/wiki/Rockingham,_North_Carolina	link	Harrisonburg metropolitan area	34°56′22″N	79°45′40″W
Parliament of Great Britain	https://en.wikipedia.org/wiki/Parliament_of_Great_Britain	link	Harrisonburg metropolitan area	51°29′57″N	00°07′29″W
Dunmore County, Virginia	https://en.wikipedia.org/wiki/Dunmore_County,_Virginia	link	Harrisonburg metropolitan area	38°52′N	78°34′W
File:2019-06-25 16 52 41 View south along Interstate 81 from the overpass for Virginia State Route 990 (Imboden Road) in North River, Rockingham County, Virginia.jpg	https://en.wikipedia.org/wiki/File:2019-06-25_16_52_41_View_south_along_Interstate_81_from_the_overpass_for_Virginia_State_Route_990_(Imboden_Road)_in_North_River,_Rockingham_County,_Virginia.jpg	link	Harrisonburg metropolitan area	Latitude38° 20′ 1.49″ N	Longitude78° 55′ 58.82″ W
Rawley Springs, Virginia	https://en.wikipedia.org/wiki/Rawley_Springs,_Virginia	link	Harrisonburg metropolitan area	38°30′37″N	79°2′57″W
Purvis, Mississippi	https://en.wikipedia.org/wiki/Purvis,_Mississippi	link	Hattiesburg metropolitan area	31°8′33″N	89°24′28″W
Baxterville, Mississippi	https://en.wikipedia.org/wiki/Baxterville,_Mississippi	feature	Hattiesburg metropolitan area	31°05′03″N	89°35′25″W
Forrest County, Mississippi	https://en.wikipedia.org/wiki/Forrest_County,_Mississippi	feature	Hattiesburg metropolitan area	31°11′N	89°16′W
Fruitland Park, Mississippi	https://en.wikipedia.org/wiki/Fruitland_Park,_Mississippi	feature	Hattiesburg metropolitan area	30°54′58″N	89°10′16″W
Carnes, Mississippi	https://en.wikipedia.org/wiki/Carnes,_Mississippi	feature	Hattiesburg metropolitan area	30°59′37″N	89°15′35″W
Glendale, Mississippi	https://en.wikipedia.org/wiki/Glendale,_Mississippi	feature	Hattiesburg metropolitan area	31°21′53″N	89°18′22″W
Hintonville, Mississippi	https://en.wikipedia.org/wiki/Hintonville,_Mississippi	feature	Hattiesburg metropolitan area	31°15′40″N	88°55′19″W
Richton, Mississippi	https://en.wikipedia.org/wiki/Richton,_Mississippi	feature	Hattiesburg metropolitan area	31°20′58″N	88°56′19″W
Sumrall, Mississippi	https://en.wikipedia.org/wiki/Sumrall,_Mississippi	feature	Hattiesburg metropolitan area	31°25′7″N	89°32′47″W
Perry County, Mississippi	https://en.wikipedia.org/wiki/Perry_County,_Mississippi	feature	Hattiesburg metropolitan area	31°10′N	88°59′W
Riverside, Forrest County, Mississippi	https://en.wikipedia.org/wiki/Riverside,_Forrest_County,_Mississippi	link	Hattiesburg metropolitan area	31°21′15″N	89°19′54″W
Janice, Mississippi	https://en.wikipedia.org/wiki/Janice,_Mississippi	feature	Hattiesburg metropolitan area	31°01′32″N	89°02′12″W
Lamar County, Mississippi	https://en.wikipedia.org/wiki/Lamar_County,_Mississippi	feature	Hattiesburg metropolitan area	31°13′N	89°31′W
Hattiesburg Bobby L. Chain Municipal Airport	https://en.wikipedia.org/wiki/Hattiesburg_Bobby_L._Chain_Municipal_Airport	feature	Hattiesburg metropolitan area	31°15′54″N	089°15′10″W
Runnelstown, Mississippi	https://en.wikipedia.org/wiki/Runnelstown,_Mississippi	link	Hattiesburg metropolitan area	31°22′33″N	89°06′42″W
Hattiesburg, Mississippi	https://en.wikipedia.org/wiki/Hattiesburg,_Mississippi	feature	Hattiesburg metropolitan area	31°18′57″N	89°18′31″W
New Augusta, Mississippi	https://en.wikipedia.org/wiki/New_Augusta,_Mississippi	feature	Hattiesburg metropolitan area	31°12′15″N	89°1′55″W
Beaumont, Mississippi	https://en.wikipedia.org/wiki/Beaumont,_Mississippi	feature	Hattiesburg metropolitan area	31°10′5″N	88°55′21″W
Rawls Springs, Mississippi	https://en.wikipedia.org/wiki/Rawls_Springs,_Mississippi	feature	Hattiesburg metropolitan area	31°22′51″N	89°22′17″W
William Carey University	https://en.wikipedia.org/wiki/William_Carey_University	feature	Hattiesburg metropolitan area	31°18′22″N	89°17′28″W
Arnold Line, Mississippi	https://en.wikipedia.org/wiki/Arnold_Line,_Mississippi	feature	Hattiesburg metropolitan area	31°20′07″N	89°22′24″W
Brooklyn, Mississippi	https://en.wikipedia.org/wiki/Brooklyn,_Mississippi	feature	Hattiesburg metropolitan area	31°3′23″N	89°11′10″W
Oloh, Mississippi	https://en.wikipedia.org/wiki/Oloh,_Mississippi	feature	Hattiesburg metropolitan area	31°17′49″N	89°35′24″W
Petal, Mississippi	https://en.wikipedia.org/wiki/Petal,_Mississippi	link	Hattiesburg metropolitan area	31°20′48″N	89°15′20″W
McLaurin, Mississippi	https://en.wikipedia.org/wiki/McLaurin,_Mississippi	feature	Hattiesburg metropolitan area	31°10′05″N	89°13′2″W
West Hattiesburg, Mississippi	https://en.wikipedia.org/wiki/West_Hattiesburg,_Mississippi	feature	Hattiesburg metropolitan area	31°19′16″N	89°22′3″W
Oak Grove, Mississippi	https://en.wikipedia.org/wiki/Oak_Grove,_Mississippi	link	Hattiesburg metropolitan area	31°17′10″N	89°24′52″W
Wallis, Mississippi	https://en.wikipedia.org/wiki/Wallis,_Mississippi	link	Hattiesburg metropolitan area	31°09′20″N	89°14′18″W
Lumberton, Mississippi	https://en.wikipedia.org/wiki/Lumberton,_Mississippi	link	Hattiesburg metropolitan area	31°0′14″N	89°27′13″W
Caldwell County, North Carolina	https://en.wikipedia.org/wiki/Caldwell_County,_North_Carolina	feature	Hickory–Lenoir–Morganton Metropolitan Statistical Area	35°57′N	81°33′W
Burke County, North Carolina	https://en.wikipedia.org/wiki/Burke_County,_North_Carolina	feature	Hickory–Lenoir–Morganton Metropolitan Statistical Area	35°45′N	81°43′W
Oakwood Historic District (Hickory, North Carolina)	https://en.wikipedia.org/wiki/Oakwood_Historic_District_(Hickory,_North_Carolina)	feature	Hickory–Lenoir–Morganton Metropolitan Statistical Area	35°44′15″N	81°20′43″W
Mortimer, North Carolina	https://en.wikipedia.org/wiki/Mortimer,_North_Carolina	feature	Hickory–Lenoir–Morganton Metropolitan Statistical Area	35°59′07″N	81°45′40″W
Old Sheldon Church Ruins	https://en.wikipedia.org/wiki/Old_Sheldon_Church_Ruins	feature	Hilton Head Island-Bluffton-Beaufort metropolitan area	32°37′6.7″N	80°46′49.7″W
Purrysburg, South Carolina	https://en.wikipedia.org/wiki/Purrysburg,_South_Carolina	feature	Hilton Head Island-Bluffton-Beaufort metropolitan area	32°17′51″N	81°7′9″W
Bluffton Historic District	https://en.wikipedia.org/wiki/Bluffton_Historic_District	feature	Hilton Head Island-Bluffton-Beaufort metropolitan area	32°13′57″N	80°51′49″W
Charlesfort-Santa Elena Site	https://en.wikipedia.org/wiki/Charlesfort-Santa_Elena_Site	feature	Hilton Head Island-Bluffton-Beaufort metropolitan area	32°18′23″N	80°40′32″W
Parris Island, South Carolina	https://en.wikipedia.org/wiki/Parris_Island,_South_Carolina	feature	Hilton Head Island-Bluffton-Beaufort metropolitan area	32°19′44″N	80°41′41″W
Okatie, South Carolina	https://en.wikipedia.org/wiki/Okatie,_South_Carolina	feature	Hilton Head Island-Bluffton-Beaufort metropolitan area	32°17′51″N	80°57′04″W
Beaufort Historic District (Beaufort, South Carolina)	https://en.wikipedia.org/wiki/Beaufort_Historic_District_(Beaufort,_South_Carolina)	feature	Hilton Head Island-Bluffton-Beaufort metropolitan area	32°26′8″N	80°40′4″W
Putnam County, West Virginia	https://en.wikipedia.org/wiki/Putnam_County,_West_Virginia	feature	Huntington–Ashland metropolitan area	38°31′N	81°55′W
Boyd County, Kentucky	https://en.wikipedia.org/wiki/Boyd_County,_Kentucky	feature	Huntington–Ashland metropolitan area	38°22′N	82°41′W
Lawrence County, Ohio	https://en.wikipedia.org/wiki/Lawrence_County,_Ohio	feature	Huntington–Ashland metropolitan area	38°35′N	82°32′W
Lincoln County, West Virginia	https://en.wikipedia.org/wiki/Lincoln_County,_West_Virginia	feature	Huntington–Ashland metropolitan area	38°11′N	82°04′W
Greenup County, Kentucky	https://en.wikipedia.org/wiki/Greenup_County,_Kentucky	feature	Huntington–Ashland metropolitan area	38°32′N	82°55′W
Wayne County, West Virginia	https://en.wikipedia.org/wiki/Wayne_County,_West_Virginia	feature	Huntington–Ashland metropolitan area	38°09′N	82°26′W
Huntington–Ashland metropolitan area	https://en.wikipedia.org/wiki/Huntington–Ashland_metropolitan_area	feature	Huntington–Ashland metropolitan area	38°25′09″N	82°26′43″W
Cabell County, West Virginia	https://en.wikipedia.org/wiki/Cabell_County,_West_Virginia	feature	Huntington–Ashland metropolitan area	38°25′N	82°14′W
Carter County, Kentucky	https://en.wikipedia.org/wiki/Carter_County,_Kentucky	feature	Huntington–Ashland metropolitan area	38°20′N	83°03′W
Osgood, Idaho	https://en.wikipedia.org/wiki/Osgood,_Idaho	feature	Idaho Falls metropolitan area	43°34′13″N	112°06′11″W
Idaho Falls metropolitan area	https://en.wikipedia.org/wiki/Idaho_Falls_metropolitan_area	feature	Idaho Falls metropolitan area	43°30′N	112°03′W
Charlottesville, Union County, Indiana	https://en.wikipedia.org/wiki/Charlottesville,_Union_County,_Indiana	link	Indianapolis metropolitan area	39°32′10″N	84°51′12″W
Fewell Rhoades, Indiana	https://en.wikipedia.org/wiki/Fewell_Rhoades,_Indiana	link	Indianapolis metropolitan area	39°25′17″N	86°23′58″W
Jefferson Township, Morgan County, Indiana	https://en.wikipedia.org/wiki/Jefferson_Township,_Morgan_County,_Indiana	link	Indianapolis metropolitan area	39°27′07″N	86°29′40″W
Madison Township, Morgan County, Indiana	https://en.wikipedia.org/wiki/Madison_Township,_Morgan_County,_Indiana	link	Indianapolis metropolitan area	39°34′57″N	86°18′10″W
Morgan County, Indiana	https://en.wikipedia.org/wiki/Morgan_County,_Indiana	feature	Indianapolis metropolitan area	39°29′N	86°27′W
Jackson Township, Morgan County, Indiana	https://en.wikipedia.org/wiki/Jackson_Township,_Morgan_County,_Indiana	link	Indianapolis metropolitan area	39°23′11″N	86°18′15″W
Riley, Hancock County, Indiana	https://en.wikipedia.org/wiki/Riley,_Hancock_County,_Indiana	feature	Indianapolis metropolitan area	39°47′13″N	85°43′50″W
Milledgeville, Indiana	https://en.wikipedia.org/wiki/Milledgeville,_Indiana	feature	Indianapolis metropolitan area	39°58′27″N	86°29′49″W
Martinsville, Indiana	https://en.wikipedia.org/wiki/Martinsville,_Indiana	feature	Indianapolis metropolitan area	39°25′38″N	86°25′40″W
Whitaker, Indiana	https://en.wikipedia.org/wiki/Whitaker,_Indiana	link	Indianapolis metropolitan area	39°22′47″N	86°36′27″W
Prather, Morgan County, Indiana	https://en.wikipedia.org/wiki/Prather,_Morgan_County,_Indiana	feature	Indianapolis metropolitan area	39°22′41″N	86°27′19″W
Fields, Indiana	https://en.wikipedia.org/wiki/Fields,_Indiana	feature	Indianapolis metropolitan area	39°32′46″N	86°20′00″W
Stines Mill Corner, Indiana	https://en.wikipedia.org/wiki/Stines_Mill_Corner,_Indiana	link	Indianapolis metropolitan area	39°28′33″N	86°22′22″W
Crestview Heights, Indiana	https://en.wikipedia.org/wiki/Crestview_Heights,_Indiana	link	Indianapolis metropolitan area	39°35′06″N	86°18′59″W
Sugar Creek, Indiana	https://en.wikipedia.org/wiki/Sugar_Creek,_Indiana	feature	Indianapolis metropolitan area	39°38′26″N	85°54′47″W
Carrollton, Hancock County, Indiana	https://en.wikipedia.org/wiki/Carrollton,_Hancock_County,_Indiana	link	Indianapolis metropolitan area	39°42′20″N	85°49′15″W
Deming, Indiana	https://en.wikipedia.org/wiki/Deming,_Indiana	feature	Indianapolis metropolitan area	40°06′55″N	86°05′55″W
Blue River Township, Hancock County, Indiana	https://en.wikipedia.org/wiki/Blue_River_Township,_Hancock_County,_Indiana	link	Indianapolis metropolitan area	39°44′41″N	85°40′41″W
Dundee, Indiana	https://en.wikipedia.org/wiki/Dundee,_Indiana	feature	Indianapolis metropolitan area	40°16′20″N	85°45′22″W
Nineveh, Indiana	https://en.wikipedia.org/wiki/Nineveh,_Indiana	feature	Indianapolis metropolitan area	39°21′44″N	86°05′05″W
Crown Center, Indiana	https://en.wikipedia.org/wiki/Crown_Center,_Indiana	feature	Indianapolis metropolitan area	39°34′46″N	86°35′23″W
Fishers, Indiana	https://en.wikipedia.org/wiki/Fishers,_Indiana	feature	Indianapolis metropolitan area	39°57′22″N	86°0′46″W
Stilesville, Indiana	https://en.wikipedia.org/wiki/Stilesville,_Indiana	feature	Indianapolis metropolitan area	39°38′22″N	86°37′58″W
Homecroft, Indiana	https://en.wikipedia.org/wiki/Homecroft,_Indiana	feature	Indianapolis metropolitan area	39°40′8″N	86°7′48″W
Brendan Wood, Indiana	https://en.wikipedia.org/wiki/Brendan_Wood,_Indiana	feature	Indianapolis metropolitan area	40°04′02″N	86°28′08″W
Spring Lake, Indiana	https://en.wikipedia.org/wiki/Spring_Lake,_Indiana	link	Indianapolis metropolitan area	39°46′37″N	85°51′16″W
Pittsboro, Indiana	https://en.wikipedia.org/wiki/Pittsboro,_Indiana	feature	Indianapolis metropolitan area	39°52′2″N	86°27′41″W
Finly, Indiana	https://en.wikipedia.org/wiki/Finly,_Indiana	feature	Indianapolis metropolitan area	39°42′22″N	85°49′09″W
Samaria, Indiana	https://en.wikipedia.org/wiki/Samaria,_Indiana	feature	Indianapolis metropolitan area	39°24′14″N	86°11′11″W
Rolling Ridge, Indiana	https://en.wikipedia.org/wiki/Rolling_Ridge,_Indiana	feature	Indianapolis metropolitan area	39°32′41″N	85°46′41″W
Lamong, Indiana	https://en.wikipedia.org/wiki/Lamong,_Indiana	feature	Indianapolis metropolitan area	40°05′08″N	86°12′12″W
Alliance, Indiana	https://en.wikipedia.org/wiki/Alliance,_Indiana	feature	Indianapolis metropolitan area	40°02′00″N	85°39′00″W
Friendswood, Indiana	https://en.wikipedia.org/wiki/Friendswood,_Indiana	feature	Indianapolis metropolitan area	39°38′47″N	86°19′58″W
Six Points, Hendricks County, Indiana	https://en.wikipedia.org/wiki/Six_Points,_Hendricks_County,_Indiana	feature	Indianapolis metropolitan area	39°43′34″N	86°20′09″W
Turkey Track, Indiana	https://en.wikipedia.org/wiki/Turkey_Track,_Indiana	link	Indianapolis metropolitan area	39°21′16″N	86°29′54″W
Shirley, Indiana	https://en.wikipedia.org/wiki/Shirley,_Indiana	link	Indianapolis metropolitan area	39°53′26″N	85°34′47″W
Willow Branch, Indiana	https://en.wikipedia.org/wiki/Willow_Branch,_Indiana	link	Indianapolis metropolitan area	39°52′34″N	85°41′04″W
McDaniel, Indiana	https://en.wikipedia.org/wiki/McDaniel,_Indiana	link	Indianapolis metropolitan area	39°24′43″N	86°26′27″W
Sugar Creek Township, Hancock County, Indiana	https://en.wikipedia.org/wiki/Sugar_Creek_Township,_Hancock_County,_Indiana	link	Indianapolis metropolitan area	39°44′22″N	85°53′42″W
Fairview, Rush County, Indiana	https://en.wikipedia.org/wiki/Fairview,_Rush_County,_Indiana	link	Indianapolis metropolitan area	39°41′08″N	85°18′04″W
Smithland, Indiana	https://en.wikipedia.org/wiki/Smithland,_Indiana	feature	Indianapolis metropolitan area	39°27′37″N	85°50′48″W
Meiks, Indiana	https://en.wikipedia.org/wiki/Meiks,_Indiana	feature	Indianapolis metropolitan area	39°33′11″N	85°45′01″W
Mount Pleasant, Johnson County, Indiana	https://en.wikipedia.org/wiki/Mount_Pleasant,_Johnson_County,_Indiana	feature	Indianapolis metropolitan area	39°27′37″N	86°07′10″W
Plano, Indiana	https://en.wikipedia.org/wiki/Plano,_Indiana	feature	Indianapolis metropolitan area	39°29′57″N	86°36′14″W
Morgantown, Indiana	https://en.wikipedia.org/wiki/Morgantown,_Indiana	feature	Indianapolis metropolitan area	39°22′25″N	86°15′38″W
Philadelphia, Indiana	https://en.wikipedia.org/wiki/Philadelphia,_Indiana	feature	Indianapolis metropolitan area	39°46′53″N	85°50′44″W
Hadley, Indiana	https://en.wikipedia.org/wiki/Hadley,_Indiana	feature	Indianapolis metropolitan area	39°43′53″N	86°36′10″W
Brookville Heights, Indiana	https://en.wikipedia.org/wiki/Brookville_Heights,_Indiana	feature	Indianapolis metropolitan area	39°43′28″N	85°54′24″W
Ingalls, Indiana	https://en.wikipedia.org/wiki/Ingalls,_Indiana	link	Indianapolis metropolitan area	39°57′27″N	85°48′9″W
Pleasure Valley, Indiana	https://en.wikipedia.org/wiki/Pleasure_Valley,_Indiana	feature	Indianapolis metropolitan area	39°24′05″N	85°42′31″W
